filename,parent,sse,avg_bond_length,max_bond_length,min_bond_length,std_bond_length,center_max_angle,center_min_angle,center_avg_angle,center_std_angle,nonmag_max_angle,nonmag_min_angle,nonmag_std_angle,labelled_1st,labelled_2nd,labelled_3rd,global_1st,global_2nd,global_3rd,avg_long_axis,avg_short_axis,avg_axis_ratio,avg_s,avg_delta,motif0_nonmag_count,magnetic_atomic_number,magnetic_electronegativity,nonmagnetic_atomic_number,nonmagnetic_electronegativity,hungarian_rotation_angle_deg,dimension,avg_motif_measure,unit_cell_volume,packing_fraction,characteristic_length_ratio,p_metric,p_metric_std,d_orb_e,p_orb_e_non,d_lone_pair,proxy_M_magnet,delta_chi,abs_delta_chi,delta_Z,abs_delta_Z,pd_ratio,ax_eq_gap,bond_range,bond_cv,center_angle_spread,nonmag_angle_spread,delta_chi_times_axeq,d_global_local_1st,d_global_local_2nd,d_global_local_3rd,gamma point average splitting,ion1 tot,tot_mag
POSCAR_Se2V2_1_st025,Se2V2_1,0.40477,2.7992043488608176,2.799878479098721,2.798624416680842,0.0003836969728669,179.98481196463604,88.41260883383231,107.9963780218042,36.0182077827407,90.01008958722434,44.20748754026823,16.453081006045437,3.1457407013503462,5.095595349576878,7.62136558248459,3.1457407013503462,4.009348188412956,5.095595349576878,5.598953319532597,3.903594816273266,1.4343070481957816,7.337689635644699e-05,0.0001966775247986,6,23,1.63,34,2.55,60.00001055675968,3,29.213231157658907,87.6396934729767,0.3333333333333334,0.6933612743506348,0.6842672324252965,0.0010837750422057,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.0006741302379036,0.0012540624178791,0.0001370735351813,91.57220313080371,45.80260204695611,0.0006201998188713,0.0,-1.0862471611639224,-2.5257702329077123,0.745,2.714,0.0
POSCAR_Se2V2_1_st050,Se2V2_1,0.313742,2.8674776256623016,2.868168198101128,2.866883548795009,0.0003930554356193,179.9848119645788,88.41260883383231,107.99637802179495,36.018207782722214,90.01008958722434,44.20748754026823,16.453081006045437,3.2224660843101107,5.219878162981194,7.807252547911045,3.2224660843101107,4.10713716861815,5.219878162981194,5.735513156594367,3.998804445938468,1.4343070481957814,7.337689635643486e-05,0.0001966775247985,6,23,1.63,34,2.55,60.000010556759705,3,31.403343973660192,94.21003192098055,0.3333333333333334,0.6933612743506348,0.6842672324252965,0.0010837750422055,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.0006905724388266,0.0012846493061187,0.0001370735363471,91.57220313074647,45.80260204695611,0.0006353266437205,0.0,-1.112740994363044,-2.5873743849298503,0.821,2.736,0.0
POSCAR_Se2V2_1_st950,Se2V2_1,0.620299,2.5943845184563674,2.5950093220914967,2.593847020338341,0.0003556215846081,179.98481196463086,88.41260883383228,107.9963780217992,36.018207782730755,90.01008958722434,44.20748754026823,16.453081006045437,2.9155645524710527,4.722746909363936,7.063704686205231,2.9155645524710527,3.715981247797373,4.722746909363936,5.189273808347284,3.6179659272776608,1.4343070481957814,7.337689635642953e-05,0.0001966775247985,6,23,1.63,34,2.55,60.00001055675976,3,23.25834535312981,69.77503605938944,0.3333333333333333,0.6933612743506348,0.6842672324252966,0.0010837750422057,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.0006248036351292,0.0011623017531556,0.0001370735313153,91.57220313079858,45.80260204695612,0.0005748193443189,0.0,-1.006765661566563,-2.340957776841295,0.665,2.621,0.0
POSCAR_Se2V2_1_st975,Se2V2_1,0.548979,2.6626577952578514,2.663299041093905,2.6621061524525085,0.0003649800473611,179.98481196459443,88.41260883383228,107.99637802180057,36.018207782733455,90.01008958722434,44.20748754026823,16.453081006045437,2.9922899354308177,4.847029722768251,7.249591651631683,2.9922899354308177,3.813770228002568,4.847029722768251,5.325833645409055,3.713175556942863,1.4343070481957816,7.337689635640763e-05,0.0001966775247987,6,23,1.63,34,2.55,60.00001055675973,3,25.14327504013536,75.42982512040608,0.3333333333333333,0.6933612743506348,0.6842672324252961,0.0010837750422057,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.000641245836054,0.0011928886413969,0.0001370735326701,91.57220313076216,45.80260204695611,0.0005899461691697,0.0,-1.0332594947656832,-2.402561928863433,0.651,2.658,0.0
POSCAR_Se2V2_1_x975,Se2V2_1,0.521842,2.7078009743445963,2.731227183774648,2.6845042015206104,0.0188626068423782,179.984853335301,87.99962044962176,107.99635794440992,36.01200540563282,90.97761765973924,43.77264148445924,16.45344050570089,3.0690153178796526,4.89482207813314,7.358601854509196,3.0690153178796526,3.813770228009469,4.89482207813314,5.4617473364775,3.778563996051024,1.4454558269628133,0.0069647420639305,0.0001983011563408,6,23,1.63,34,2.55,109.45464438519288,3,26.44920451272859,79.34761353818575,0.3333333333333333,0.6933612743506348,0.6788986914917624,0.0087626760095615,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.0234262094300516,0.0467229822540375,0.0069660215263502,91.98523288567924,47.20497617528001,0.0215521126756475,0.0,-1.081051850123672,-2.463779776376056,0.752,2.68,0.0
POSCAR_Se2V2_1_y025,Se2V2_1,0.457764,2.754513248072591,2.778126679836703,2.7310307492442565,0.0190097592388965,179.98478019401583,87.08747300641777,107.99635127333376,36.04284417547469,90.96896517057309,43.32252992640774,16.47959116054523,3.0690153205144903,4.971376734087153,7.512824691625505,3.0690153205144903,3.911559208194325,4.971376734087153,5.555522782615297,3.811803363484553,1.4574526180063936,0.0068999875540598,0.0001992167223014,6,23,1.63,34,2.55,109.4669908861948,3,27.80557397512169,83.41672192536505,0.3333333333333333,0.6933612743506348,0.6896978857852009,0.0086215925923101,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.0236134317641116,0.0470959305924463,0.0069013109125132,92.89730718759807,47.64643524416533,0.0217243572229827,0.0,-1.0598175258928275,-2.5414479575383515,0.684,2.694,0.0
POSCAR_Se2V2_1_y050,Se2V2_1,0.447925,2.7785269520181366,2.825906453300337,2.7316538804876824,0.038252369034738,179.98475295897072,85.71520548513323,107.9963256967757,36.08476045114241,91.93362384925987,42.41579500392879,16.531648150341642,3.0690153227407704,4.971369129624849,5.126574559393172,3.0690153227407704,3.911559208194325,4.016329084487875,5.651053378463995,3.812215442398781,1.4823541519300836,0.0137664404184084,0.0002016902006739,6,23,1.63,34,2.55,109.46294589835745,3,28.483758706612576,85.45127611983771,0.3333333333333333,0.6933612743506348,0.6951811020819475,0.016822696528943,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.0473795012822009,0.094252572812655,0.0137671348625282,94.26954747383748,49.51782884533108,0.0435891411796248,0.0,-1.0598099214305234,-1.1102454749052963,0.673,2.699,0.0
POSCAR_Se2V2_1_y950,Se2V2_1,0.555061,2.685118980293827,2.7318286272059225,2.6386166514956377,0.0378574078635402,179.98502260893378,87.53041698944938,107.99643527067592,36.024974539956304,91.97840112267173,43.29305801413754,16.48169521484283,3.0690153145692567,4.818984655851295,4.971399547857184,3.0690153145692567,3.7162725125871066,3.820737919270651,5.463326876030321,3.716272512587107,1.4701093252784605,0.014098417628982,0.0001913980876345,6,23,1.63,34,2.55,109.46272367631964,3,25.771019781449176,77.31305934434751,0.3333333333333334,0.6933612743506348,0.6736002808245913,0.0170557016313512,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.0467096469120953,0.0932119757102847,0.0140989632274821,92.4546056194844,48.68534310853418,0.0429728751591277,0.0,-1.1027121432641889,-1.150661628586533,0.703,2.672,0.0
POSCAR_Se2V2_1_y975,Se2V2_1,0.521777,2.707794677726872,2.731290518308699,2.6840921513506646,0.0190660922292481,179.98484848866318,88.02174497214735,107.99640599965458,36.01188945402783,90.98818246227717,43.77710215709487,16.45339682900645,3.069015316428734,4.894764583481006,7.358618788386659,3.069015316428734,3.8140691577261023,4.894764583481006,5.462243370922396,3.7792173587559614,1.4453371861456912,0.0070400185739773,0.0001940716145502,6,23,1.63,34,2.55,109.46687962094845,3,26.449204512940145,79.34761353882043,0.3333333333333333,0.6933612743506348,0.6788982295138748,0.0084240563539905,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.0234958405818268,0.0471983669580344,0.0070411857091276,91.96310351651584,47.21108030518229,0.0216161733352807,0.0,-1.0806954257549035,-2.463854204905653,0.756,2.68,0.0
POSCAR_Se2V2_1_z025,Se2V2_1,0.440108,2.7526701783391543,2.7533310946146266,2.752109077918136,0.0003738062213167,179.9848881893687,89.33911202243198,107.99638569875412,35.996633921715706,90.01000957931811,44.67073953128765,16.43487623098808,3.1457406988325936,5.01903593830501,7.467464715053381,3.1457406988325936,3.911559208194325,5.01903593830501,5.505875345868453,3.8704821495568726,1.4225296408065675,7.292958191872391e-05,0.000195728257339,6,23,1.63,34,2.55,60.00001029295444,3,27.80557397466632,83.41672192399894,0.3333333333333333,0.6933612743506348,0.6735019661652193,0.0010752153052587,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.0006609162754722,0.0012220166964906,0.0001357976296835,90.64577616693671,45.33927004803046,0.0006080429734344,0.0,-1.107476730110685,-2.4484287767483712,0.843,2.701,0.0
POSCAR_Se2V2_1_z050,Se2V2_1,0.393787,2.774769381946542,2.7754334998374244,2.7742129727311937,0.0003733527617401,179.98496561669518,89.61994583578782,107.99639412091614,35.99403369324682,90.0099307899459,44.8114201014121,16.43269292344882,3.2224660793445965,5.067471655001239,7.500099338227582,3.2224660793445965,3.911559208194325,5.067471655001239,5.550077276800624,3.911559208194325,1.4188912864143195,7.248369063957032e-05,0.000194778368471,6,23,1.63,34,2.55,60.00001001748605,3,28.48375870570176,85.45127611710525,0.3333333333333334,0.6933612743506348,0.6628166952283132,0.0010666512695738,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.0006641178908823,0.0012205271062306,0.0001345526693557,90.36501978090736,45.1985106885338,0.0006109884596117,0.0,-1.155912446806914,-2.4326276832263423,1.181,2.712,0.0
POSCAR_Se2V2_1_z950,Se2V2_1,0.552343,2.688567946825626,2.6892190928219764,2.6879928128774617,0.0003756366411033,179.98466342073516,86.54061817883749,107.99636502636318,36.11967936382611,90.01025308359581,43.27149046869807,16.541682569170973,2.9155645578144216,4.878085988741681,7.373485584763538,2.9155645578144216,3.911559208194325,4.878085988741681,5.377659536028244,3.685844558617172,1.4590034051476768,7.427540897005654e-05,0.0001985709185656,6,23,1.63,34,2.55,109.60124869027246,3,25.771019781117733,77.3130593433532,0.3333333333333333,0.6933612743506348,0.7060007828126615,0.0011008531789222,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.0006511459963505,0.0012262799445146,0.000139716201642,93.44404524189768,46.73876261489775,0.0005990543166424,0.0,-0.9665267805473556,-2.4953995960218567,0.668,2.655,0.0
POSCAR_Se2V2_1_z975,Se2V2_1,0.52079,2.7095607303637887,2.7102151621437747,2.708990263682489,0.000374948967825,179.98473701698742,87.47958192019412,107.99637112089448,36.059125378027005,90.01017077344817,43.74097337152027,16.488339721337752,2.992289938035225,4.924322158378991,7.4041494490002595,2.992289938035225,3.911559208194325,4.924322158378991,5.419649017930903,3.746830270534141,1.446462437881038,7.38255506305574e-05,0.0001976253617777,6,23,1.63,34,2.55,60.00001080752876,3,26.44920451215332,79.34761353645999,0.3333333333333332,0.6933612743506347,0.6951034427374574,0.0010923234590774,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.0006544317799859,0.0012248984612854,0.0001383799319363,92.5051550967933,46.2691974019279,0.000602077237587,0.0,-1.0127629501846656,-2.4798272906212686,0.651,2.673,0.0
POSCAR_Te2V2_1,Te2V2_1,0.324742,2.931729895128593,2.933426768328646,2.929971824067313,0.0013569688478449,179.92994066769472,86.3231272172601,107.9838300773026,36.11620347179047,90.00884958203102,43.16071817639157,16.560841607735156,3.1618968737009143,5.317637967114948,8.054426557306343,3.1618968737009143,4.275523299005737,5.317637967114948,5.863846350254562,4.011026813271615,1.461931479084248,6.539790659034439e-05,0.0008443549055141,6,23,1.63,52,2.1,59.99999770115865,3,33.38322067151026,100.14966201453076,0.3333333333333334,0.6933612743506348,0.7091997735571149,0.0002969236418407,4,4,3,2.83,-0.4700000000000002,0.4700000000000002,-29,29,0.9999997500000624,0.001696873200053,0.0034549442613327,0.0004628558678764,93.60681345043464,46.84813140563945,0.0007975304040249,0.0,-1.0421146681092104,-2.736788590191395,0.142,2.72,0.0
POSCAR_Te2V2_1_st025,Te2V2_1,0.275048,3.005023142506807,3.0067624375368585,3.0032211196689813,0.0013908930690454,179.92994066770024,86.32312721726049,107.98383007730288,36.11620347179103,90.00884958203125,43.16071817639141,16.560841607735156,3.2409442955434336,5.450578916292814,8.255787221238966,3.2409442955434336,4.382411381480881,5.450578916292814,6.010442509010933,4.111302483603407,1.461931479084249,6.539790659203044e-05,0.0008443549055164,6,23,1.63,52,2.1,59.99999770115869,3,35.950077373455585,107.85023212036673,0.3333333333333334,0.6933612743506348,0.7091997735571149,0.0002969236418375,4,4,3,2.83,-0.4700000000000002,0.4700000000000002,-29,29,0.9999997500000624,0.0017392950300516,0.0035413178678771,0.0004628558717285,93.60681345043974,46.84813140563983,0.0008174686641242,0.0,-1.0681675348119333,-2.8052083049461523,0.146,2.744,0.0
POSCAR_Te2V2_1_st050,Te2V2_1,0.252865,3.078316389885022,3.0800981067450754,3.076470415270665,0.0014248172902415,179.9299406676895,86.32312721726049,107.98383007730298,36.116203471791216,90.00884958203125,43.16071817639141,16.56084160773516,3.3199917173859568,5.58351986547069,8.457147885171626,3.3199917173859568,4.4892994639560255,5.58351986547069,6.1570386677672975,4.211578153935198,1.461931479084249,6.539790659198207e-05,0.0008443549055164,6,23,1.63,52,2.1,59.999997701158655,3,38.64525082985706,115.93575248957116,0.3333333333333333,0.6933612743506348,0.709199773557115,0.0002969236418374,4,4,3,2.83,-0.4700000000000002,0.4700000000000002,-29,29,0.9999997500000624,0.0017817168600533,0.0036276914744099,0.0004628558753958,93.606813450429,46.84813140563983,0.000837406924225,0.0,-1.0942204015146642,-2.873628019700936,0.149,2.765,0.0
POSCAR_Te2V2_1_st950,Te2V2_1,0.539842,2.7851434003721627,2.7867554299122106,2.783473232863934,0.0012891204054568,179.929940667695,86.3231272172605,107.98383007730322,36.11620347179169,90.00884958203125,43.160718176391406,16.560841607735163,3.003802030015866,5.051756068759194,7.651705229440995,3.003802030015866,4.061747134055451,5.051756068759194,5.57065403274184,3.810475472608035,1.461931479084249,6.539790659193657e-05,0.0008443549055165,6,23,1.63,52,2.1,59.99999770115875,3,28.621938823236093,85.86581646970828,0.3333333333333333,0.6933612743506348,0.709199773557115,0.0002969236418374,4,4,3,2.83,-0.4700000000000002,0.4700000000000002,-29,29,0.9999997500000624,0.0016120295400479,0.0032821970482763,0.0004628558595685,93.6068134504345,46.84813140563984,0.0007576538838225,0.0,-0.9900089347037432,-2.599949160681801,0.158,2.66,0.0
POSCAR_Te2V2_1_st975,Te2V2_1,0.406371,2.858436647750377,2.860091099120427,2.856722528465617,0.0013230446266528,179.9299406676895,86.32312721726052,107.98383007730229,36.11620347178983,90.00884958203125,43.16071817639142,16.560841607735163,3.0828494518583884,5.184697017937068,7.853065893373652,3.0828494518583884,4.168635216530594,5.184697017937068,5.717250191498205,3.9107511429398265,1.461931479084249,6.539790659203564e-05,0.0008443549055164,6,23,1.63,52,2.1,59.99999770115862,3,30.941551047083077,92.8246531412492,0.3333333333333334,0.6933612743506348,0.7091997735571149,0.0002969236418374,4,4,3,2.83,-0.4700000000000002,0.4700000000000002,-29,29,0.9999997500000624,0.0016544513700496,0.0033685706548096,0.0004628558638297,93.60681345042896,46.84813140563983,0.0007775921439233,0.0,-1.0160618014064733,-2.6683688754365846,0.14,2.692,0.0
POSCAR_Te2V2_1_x025,Te2V2_1,0.324768,2.957959222870332,2.9851679015819883,2.93078563884764,0.0211765289241707,179.93028299562184,84.91796198108187,107.9839139104786,36.16110702152291,91.00529313043508,42.23101630172759,16.606498787016157,3.1618968736492388,5.318463382996392,8.139848252352735,3.1618968736492388,4.276700168618799,4.383600854476856,5.967710733398416,4.011180672609465,1.4877691224065066,0.0071449973546115,0.0008369353947946,6,23,1.63,52,2.1,179.99999914622634,3,34.21780118831538,102.6534035649461,0.3333333333333334,0.6933612743506348,0.7143852191327477,0.0086522543908913,4,4,3,2.83,-0.4700000000000002,0.4700000000000002,-29,29,0.9999997500000624,0.0272086787116561,0.0543822627343484,0.007159166225576,95.01232101453996,48.7742768287075,0.0127880789944783,0.0,-1.0417632143775934,-3.756247397875879,0.14,2.726,0.0
POSCAR_Te2V2_1_x050,Te2V2_1,0.321039,2.9846551911888985,3.038300583275448,2.9314251419847586,0.0425952097797673,179.9306414156777,83.55011699862098,107.98399939544537,36.22270094466757,92.00790965172727,41.32719039117698,16.678159407508822,3.1618968736023145,5.318462379323167,5.491829534493941,3.1618968736023145,4.276700168618799,4.386322206303817,6.074017554445009,4.011651072747319,1.514094187225928,0.0142645426635191,0.0008295289245211,6,23,1.63,52,2.1,179.99999879258172,3,35.05238170549358,105.15714511648072,0.3333333333333333,0.6933612743506348,0.7196250103481406,0.0170098492089888,4,4,3,2.83,-0.4700000000000002,0.4700000000000002,-29,29,0.9999997500000624,0.0536453920865493,0.1068754412906893,0.0142713957827082,96.38052441705672,50.68071926055031,0.0252133342806782,0.0,-1.041762210704368,-1.105507328190123,0.129,2.731,0.0
POSCAR_Te2V2_1_x950,Te2V2_1,0.449707,2.8807351317814884,2.9340742046650954,2.827805427991105,0.0423134355973657,179.9293141775434,85.256468461044,107.9836684440664,36.08087141849876,92.06234806011304,42.15830859830233,16.55319585741138,3.161896873801834,5.148058965692256,5.3184663940219545,3.161896873801834,4.062849572488337,4.172748085373881,5.865540393987536,3.937488540530036,1.4896653917485017,0.01468075914125,0.0008592009730045,6,23,1.63,52,2.1,179.99999852122068,3,31.714059638346395,95.14217891503918,0.3333333333333333,0.6933612743506348,0.6990286869704094,0.0173543771665149,4,4,3,2.83,-0.4700000000000002,0.4700000000000002,-29,29,0.9999997500000624,0.0533390728836069,0.1062687766739904,0.0146884107608976,94.6728457164994,49.90403946181071,0.0250693642552952,0.0,-1.085209393203919,-1.1457183086480738,0.139,2.706,0.0
POSCAR_Te2V2_1_x975,Te2V2_1,0.371775,2.9059830052433884,2.933412833790016,2.878544600753809,0.0213580159067901,179.92961685118914,85.78561152164275,107.98374816010096,36.08907615485696,91.030985004624,42.66072921408821,16.542631731491312,3.1618968737490003,5.232842349032586,7.969523588248992,3.1618968737490003,4.169766666451176,4.276700168618799,5.864218285309715,3.974082085883949,1.4756157959528382,0.0073348724971296,0.000851779609044,6,23,1.63,52,2.1,180.0,3,32.548640154742245,97.6459204642267,0.3333333333333334,0.6933612743506348,0.7040777897154442,0.0085413022341402,4,4,3,2.83,-0.4700000000000002,0.4700000000000002,-29,29,0.9999997500000624,0.0274298285466274,0.0548682330362066,0.0073496673994946,94.1440053295464,48.370255790535786,0.0128920194169149,0.0,-1.0630756825814096,-3.6928234196301934,0.152,2.713,0.0
POSCAR_Te2V2_1_y025,Te2V2_1,0.325107,2.9579570419681427,2.9855566757330694,2.930341519130713,0.0215163317458568,179.9303085548064,84.9144532431823,107.98390555606396,36.160969108636095,91.02147429714324,42.23123780539365,16.606610049624393,3.161896873683566,5.318423327156912,8.139850810877201,3.161896873683566,4.276683760514017,4.383617672851771,5.9685508958445865,4.011767635252143,1.48776087091076,0.0072600267714689,0.0008380122175634,6,23,1.63,52,2.1,180.0,3,34.21780118862615,102.65340356587843,0.3333333333333333,0.6933612743506348,0.7143864614037553,0.0083882154103113,4,4,3,2.83,-0.4700000000000002,0.4700000000000002,-29,29,0.9999997500000624,0.0275996337649266,0.0552151566023564,0.0072740490029197,95.01585531162412,48.7902364917496,0.0129718278695155,0.0,-1.041739566642895,-3.75623313802543,0.138,2.726,0.0
