filename,parent,sse,msbi,msbi_shap,mpf,mpf_shap,pd_ratio,pd_ratio_shap
POSCAR_Fe2Ge4_2,Fe2Ge4_2,0.03755,0.00024076928,-0.23295718,0.3225705,0.020726621,0.28571424,0.0025598325
POSCAR_Fe2Ge4_2_st025,Fe2Ge4_2,0.02147,0.00024076928,-0.2340031,0.3225705,0.020958181,0.28571424,0.0025978151
POSCAR_Fe2Ge4_2_x950,Fe2Ge4_2,0.002911,0.00023252098,-0.23507442,0.3225705,0.02015526,0.28571424,0.002504338
POSCAR_Fe2Ge4_2_x975,Fe2Ge4_2,0.006958,0.00023667404,-0.23255703,0.3225705,0.020640533,0.28571424,0.0027102695
POSCAR_Fe2Ge4_2_y975,Fe2Ge4_2,0.015987,0.00024337943,-0.23463073,0.3225705,0.020682389,0.28571424,0.0027966592
POSCAR_Fe2Ge4_2_z025,Fe2Ge4_2,0.013674,0.00023929843,-0.2359578,0.3225705,0.02067394,0.28571424,0.002487001
POSCAR_Fe2Ge4_2_z950,Fe2Ge4_2,0.006149,0.00024378518,-0.23637089,0.3225705,0.020570623,0.28571424,0.002512669
POSCAR_Fe2I4_1,Fe2I4_1,0.229477,0.096598126,0.013336517,0.037725538,-0.06781072,0.7142856,0.0042116195
POSCAR_Fe2I4_1_st025,Fe2I4_1,0.196622,0.096598126,0.013506686,0.037725538,-0.06677189,0.7142856,0.004416772
POSCAR_Fe2I4_1_st050,Fe2I4_1,0.197388,0.096598126,0.014033986,0.037725538,-0.06660432,0.7142856,0.0044475095
POSCAR_Fe2I4_1_st950,Fe2I4_1,0.26021,0.096598126,0.013098413,0.037725538,-0.06778497,0.7142856,0.004093915
POSCAR_Fe2I4_1_st975,Fe2I4_1,0.238382,0.096598126,0.013139041,0.037725538,-0.06805009,0.7142856,0.004122508
POSCAR_Fe2I4_1_x025,Fe2I4_1,0.223218,0.097240366,0.014181587,0.037725538,-0.07000677,0.7142856,0.004296663
POSCAR_Fe2I4_1_x050,Fe2I4_1,0.217395,0.09675144,0.0141068455,0.037725538,-0.06885124,0.7142856,0.0044626836
POSCAR_Fe2I4_1_x950,Fe2I4_1,0.235387,0.09512475,0.013904572,0.037725538,-0.0695251,0.7142856,0.004423947
POSCAR_Fe2I4_1_x975,Fe2I4_1,0.233035,0.09586899,0.013765261,0.037725538,-0.07039581,0.7142856,0.004318438
POSCAR_Fe2I4_1_y025,Fe2I4_1,0.223375,0.09722598,0.014165864,0.037725538,-0.0699849,0.7142856,0.004296346
POSCAR_Fe2I4_1_y050,Fe2I4_1,0.217546,0.09672307,0.014100384,0.037725538,-0.06889305,0.7142856,0.004458689
POSCAR_Fe2I4_1_y950,Fe2I4_1,0.233503,0.09514291,0.013939035,0.037725538,-0.069517694,0.7142856,0.004425952
POSCAR_Fe2I4_1_y975,Fe2I4_1,0.233494,0.09587808,0.013776321,0.037725538,-0.07040788,0.7142856,0.0043340283
POSCAR_Fe2I4_1_z025,Fe2I4_1,0.22132,0.09516042,0.014161571,0.037725538,-0.07004201,0.7142856,0.004363012
POSCAR_Fe2I4_1_z050,Fe2I4_1,0.20871,0.093717,0.014145942,0.037725538,-0.068634264,0.7142856,0.004513679
POSCAR_Fe2I4_1_z950,Fe2I4_1,0.222561,0.09565583,0.014157879,0.037725538,-0.06970153,0.7142856,0.004317857
POSCAR_Fe2I4_1_z975,Fe2I4_1,0.225407,0.096713476,0.013819153,0.037725538,-0.06850118,0.7142856,0.004073025
POSCAR_Fe2N2_1,Fe2N2_1,0.259577,0.7758126,0.058128238,0.083333336,-0.081057765,0.42857137,0.023547739
POSCAR_Fe2N2_1_st025,Fe2N2_1,0.2213,0.7758126,0.05771978,0.083333336,-0.084607795,0.42857137,0.023869412
POSCAR_Fe2N2_1_st050,Fe2N2_1,0.18655,0.7758126,0.05580843,0.083333336,-0.08630988,0.42857137,0.023750909
POSCAR_Fe2N2_1_st950,Fe2N2_1,0.346473,0.7758126,0.06061442,0.083333336,-0.07094997,0.42857137,0.024588905
POSCAR_Fe2N2_1_st975,Fe2N2_1,0.301316,0.7758126,0.058713038,0.083333336,-0.07927209,0.42857137,0.02352946
POSCAR_Fe2N2_1_x025,Fe2N2_1,0.237276,0.7729079,0.058547027,0.083333336,-0.08145418,0.42857137,0.023556868
POSCAR_Fe2N2_1_x050,Fe2N2_1,0.222323,0.7696755,0.05972239,0.083333336,-0.082576334,0.42857137,0.023057582
POSCAR_Fe2N2_1_x950,Fe2N2_1,0.335378,0.7626769,0.05967911,0.083333336,-0.07785579,0.42857137,0.02310172
POSCAR_Fe2N2_1_x975,Fe2N2_1,0.296746,0.76917475,0.058792207,0.083333336,-0.08019521,0.42857137,0.023909764
POSCAR_Fe2N2_1_y025,Fe2N2_1,0.235468,0.7724867,0.05852424,0.083333336,-0.08143939,0.42857137,0.023549246
POSCAR_Fe2N2_1_y050,Fe2N2_1,0.220317,0.7692521,0.059716605,0.083333336,-0.08256081,0.42857137,0.023044655
POSCAR_Fe2N2_1_y950,Fe2N2_1,0.337073,0.7630764,0.05964967,0.083333336,-0.07804169,0.42857137,0.023061894
POSCAR_Fe2N2_1_y975,Fe2N2_1,0.298456,0.76958406,0.05874104,0.083333336,-0.08021304,0.42857137,0.023908084
POSCAR_Fe2N2_1_z025,Fe2N2_1,0.27759,0.77250564,0.058514323,0.083333336,-0.08186968,0.42857137,0.02369225
POSCAR_Fe2N2_1_z050,Fe2N2_1,0.29129,0.7692436,0.057639703,0.083333336,-0.08235902,0.42857137,0.023746371
POSCAR_Fe2N2_1_z950,Fe2N2_1,0.220171,0.7825839,0.059710264,0.083333336,-0.08138719,0.42857137,0.02374319
POSCAR_Fe2N2_1_z975,Fe2N2_1,0.23667,0.77917004,0.059465613,0.083333336,-0.08087987,0.42857137,0.024029609
POSCAR_Fe2O2_8,Fe2O2_8,0.885788,0.64620167,0.08122724,0.33333334,0.039748326,0.5714285,0.021989742
POSCAR_Fe2O2_8_st025,Fe2O2_8,0.788144,0.64620167,0.08246792,0.33333334,0.041210268,0.5714285,0.022291299
POSCAR_Fe2O2_8_st050,Fe2O2_8,0.813401,0.64620167,0.08293549,0.33333334,0.04115021,0.5714285,0.022429654
POSCAR_Fe2O2_8_st950,Fe2O2_8,1.097725,0.64620167,0.079665184,0.33333334,0.035497025,0.5714285,0.021238083
POSCAR_Fe2O2_8_st975,Fe2O2_8,0.989544,0.64620167,0.08106649,0.33333334,0.037157997,0.5714285,0.0218503
POSCAR_Fe2O2_8_z025,Fe2O2_8,0.880531,0.634749,0.07952619,0.33333334,0.040570494,0.5714285,0.02222614
POSCAR_Fe2O2_8_z050,Fe2O2_8,0.846462,0.6234252,0.075223275,0.33333334,0.039919853,0.5714285,0.02192467
POSCAR_Fe2O2_8_z950,Fe2O2_8,0.896546,0.6694584,0.07764266,0.33333334,0.033831,0.5714285,0.020715838
POSCAR_Fe2O2_8_z975,Fe2O2_8,0.872848,0.6577746,0.079783864,0.33333334,0.036291473,0.5714285,0.021370094
POSCAR_Fe2P2_1,Fe2P2_1,1.124083,0.66371405,0.08403292,0.33333334,0.037690725,0.42857137,0.020798499
POSCAR_Fe2P2_1_st025,Fe2P2_1,1.345244,0.66371405,0.08487758,0.33333334,0.037765697,0.42857137,0.020709002
POSCAR_Fe2P2_1_st050,Fe2P2_1,1.448071,0.66371405,0.08689818,0.33333334,0.038889617,0.42857137,0.019745072
POSCAR_Fe2P2_1_st950,Fe2P2_1,0.71169,0.66371405,0.080469094,0.33333334,0.036318578,0.42857137,0.019867266
POSCAR_Fe2P2_1_x025,Fe2P2_1,1.205387,0.6693238,0.08225717,0.33333334,0.038094446,0.42857137,0.021158446
POSCAR_Fe2P2_1_x050,Fe2P2_1,1.387792,0.6749863,0.07976422,0.33333334,0.03728655,0.42857137,0.020997692
POSCAR_Fe2P2_1_x975,Fe2P2_1,1.028874,0.6581661,0.07942037,0.33333334,0.03783909,0.42857137,0.020944305
POSCAR_Fe2P2_1_y025,Fe2P2_1,1.206184,0.66932297,0.08225091,0.33333334,0.038099624,0.42857137,0.021135733
POSCAR_Fe2P2_1_z025,Fe2P2_1,1.129257,0.65260375,0.08282724,0.33333334,0.037142437,0.42857137,0.02116296
POSCAR_Fe2P2_1_z050,Fe2P2_1,1.23177,0.6415985,0.080755234,0.33333334,0.036301333,0.42857137,0.02119178
POSCAR_Fe2P2_3,Fe2P2_3,0.464446,0.69053286,0.052316744,0.083333336,-0.087381974,0.42857137,0.012966652
POSCAR_Fe2P2_3_st025,Fe2P2_3,0.3371,0.69053286,0.052197773,0.083333336,-0.08692954,0.42857137,0.01310882
POSCAR_Fe2P2_3_st050,Fe2P2_3,0.237309,0.69053286,0.05175972,0.083333336,-0.08668818,0.42857137,0.012881275
POSCAR_Fe2P2_3_st950,Fe2P2_3,0.633067,0.69053286,0.051992327,0.083333336,-0.087531246,0.42857137,0.013042193
POSCAR_Fe2P2_3_st975,Fe2P2_3,0.589359,0.69053286,0.052267354,0.083333336,-0.08760191,0.42857137,0.013143306
POSCAR_Fe2P2_3_x025,Fe2P2_3,0.403457,0.69259393,0.05229932,0.083333336,-0.08766501,0.42857137,0.013044514
POSCAR_Fe2P2_3_x050,Fe2P2_3,0.354218,0.69463915,0.053120345,0.083333336,-0.0838981,0.42857137,0.013557844
POSCAR_Fe2P2_3_x950,Fe2P2_3,0.555201,0.67985183,0.056163784,0.083333336,-0.082658395,0.42857137,0.014283973
POSCAR_Fe2P2_3_x975,Fe2P2_3,0.519643,0.6852106,0.053381067,0.083333336,-0.08706856,0.42857137,0.013100249
POSCAR_Fe2P2_3_y025,Fe2P2_3,0.402897,0.69271815,0.052287348,0.083333336,-0.08765998,0.42857137,0.013053338
POSCAR_Fe2P2_3_y050,Fe2P2_3,0.355292,0.6947663,0.05305025,0.083333336,-0.08390941,0.42857137,0.013559957
POSCAR_Fe2P2_3_y950,Fe2P2_3,0.555913,0.6797366,0.055984233,0.083333336,-0.082639925,0.42857137,0.014251832
POSCAR_Fe2P2_3_y975,Fe2P2_3,0.520607,0.6850924,0.053423002,0.083333336,-0.08707624,0.42857137,0.013109377
POSCAR_Fe2P2_3_z025,Fe2P2_3,0.4473,0.6830083,0.053730104,0.083333336,-0.08599043,0.42857137,0.013189071
POSCAR_Fe2P2_3_z050,Fe2P2_3,0.4347,0.6755343,0.056100514,0.083333336,-0.085536234,0.42857137,0.013673422
POSCAR_Fe2P2_3_z950,Fe2P2_3,0.508691,0.7057089,0.052138317,0.083333336,-0.09001101,0.42857137,0.012931861
POSCAR_Fe2P2_3_z975,Fe2P2_3,0.48605,0.6981019,0.051813085,0.083333336,-0.08838754,0.42857137,0.012985326
POSCAR_Fe2P4_1,Fe2P4_1,0.697066,0.44909343,0.058151457,0.19383158,0.026697038,0.42857137,0.02753178
POSCAR_Fe2P4_1_st025,Fe2P4_1,0.52792,0.44909343,0.057982285,0.19383158,0.026834097,0.42857137,0.0280603
POSCAR_Fe2P4_1_y025,Fe2P4_1,0.721628,0.44918942,0.055367205,0.19383158,0.027118491,0.42857137,0.028285734
POSCAR_Fe2P4_1_y975,Fe2P4_1,0.686877,0.449017,0.058935598,0.19383158,0.026374394,0.42857137,0.027154528
POSCAR_Fe2P4_1_z025,Fe2P4_1,0.643531,0.45433164,0.060686022,0.19383158,0.02594518,0.42857137,0.02758601
POSCAR_Fe2P4_1_z050,Fe2P4_1,0.589619,0.45958114,0.065089226,0.19383158,0.026317142,0.42857137,0.028832704
POSCAR_Fe2P5_1,Fe2P5_1,0.574925,0.5211593,0.05812478,0.16143575,0.0010546966,0.42857137,0.022420598
POSCAR_Fe2P5_1_st025,Fe2P5_1,0.553404,0.5211593,0.058437448,0.16143575,0.0013411744,0.42857137,0.022536265
POSCAR_Fe2P5_1_st975,Fe2P5_1,0.612996,0.5211593,0.057913575,0.16143575,0.0010274253,0.42857137,0.022227706
POSCAR_Fe2P6_2,Fe2P6_2,0.565112,0.4310919,0.056391172,0.14283195,0.007443229,0.42857137,0.025174154
POSCAR_Fe2P6_2_st025,Fe2P6_2,0.56676,0.4310919,0.058369838,0.14283195,0.007320951,0.42857137,0.025898293
POSCAR_Fe2P6_2_st950,Fe2P6_2,0.571684,0.4310919,0.055837166,0.14283195,0.007123847,0.42857137,0.02486916
POSCAR_Fe2P6_2_st975,Fe2P6_2,0.545802,0.4310919,0.05620855,0.14283195,0.0074219313,0.42857137,0.02514164
POSCAR_Fe2P6_2_z025,Fe2P6_2,0.562025,0.4244308,0.057587687,0.14283195,0.009206721,0.42857137,0.02642582
POSCAR_Fe2P6_2_z975,Fe2P6_2,0.509917,0.43782234,0.056546867,0.14283195,0.0070437593,0.42857137,0.024880745
POSCAR_Fe2P8_1,Fe2P8_1,1.011183,0.45233384,0.06205629,0.12253112,0.019216692,0.42857137,0.021901553
POSCAR_Fe2P8_1_st025,Fe2P8_1,0.925677,0.45233384,0.062551245,0.12253112,0.01989103,0.42857137,0.022114677
POSCAR_Fe2P8_1_st050,Fe2P8_1,0.857658,0.45233384,0.06291954,0.12253112,0.02080131,0.42857137,0.022217572
POSCAR_Fe2P8_1_st975,Fe2P8_1,1.145645,0.45233384,0.06137446,0.12253112,0.018253827,0.42857137,0.021682492
POSCAR_Fe2P8_1_x025,Fe2P8_1,1.00309,0.44940862,0.06403279,0.12253112,0.019874558,0.42857137,0.022111988
POSCAR_Fe2P8_1_x050,Fe2P8_1,1.000337,0.44648674,0.06856827,0.12253112,0.022151088,0.42857137,0.023145335
POSCAR_Fe2P8_1_x950,Fe2P8_1,0.9856,0.45818055,0.06172536,0.12253112,0.018572817,0.42857137,0.022103908
POSCAR_Fe2P8_1_x975,Fe2P8_1,1.000008,0.45525903,0.06233175,0.12253112,0.018519696,0.42857137,0.022094045
POSCAR_Fe2P8_1_y025,Fe2P8_1,0.939211,0.4554346,0.06434255,0.12253112,0.019441247,0.42857137,0.022851983
POSCAR_Fe2P8_1_y050,Fe2P8_1,0.925572,0.45851487,0.06935113,0.12253112,0.022786327,0.42857137,0.023991344
POSCAR_Fe2P8_1_y950,Fe2P8_1,1.023402,0.44608095,0.061283518,0.12253112,0.01801248,0.42857137,0.021727124
POSCAR_Fe2P8_1_y975,Fe2P8_1,1.047139,0.44921505,0.061582226,0.12253112,0.018418942,0.42857137,0.021258045
POSCAR_Fe2P8_1_z025,Fe2P8_1,0.990514,0.4521541,0.061335467,0.12253112,0.019778645,0.42857137,0.02135658
POSCAR_Fe2P8_1_z050,Fe2P8_1,0.906559,0.451984,0.05945353,0.12253112,0.016989317,0.42857137,0.020539602
POSCAR_Fe2P8_1_z950,Fe2P8_1,1.05317,0.45272017,0.0688153,0.12253112,0.022206996,0.42857137,0.023472901
POSCAR_Fe2P8_1_z975,Fe2P8_1,1.050953,0.45252272,0.06743748,0.12253112,0.021399206,0.42857137,0.023150362
POSCAR_Fe2Pb2_1,Fe2Pb2_1,0.016176,0.0027865272,-0.22789578,0.43365866,0.018384911,0.28571424,0.0032747118
POSCAR_Fe2Pb2_1_st025,Fe2Pb2_1,0.014288,0.0027865272,-0.22412711,0.43365866,0.018941684,0.28571424,0.0033801934
POSCAR_Fe2Pb2_1_st050,Fe2Pb2_1,0.013964,0.0027865272,-0.22158778,0.43365866,0.019024162,0.28571424,0.0034015663
POSCAR_Fe2Pb2_1_st950,Fe2Pb2_1,0.017057,0.0027865272,-0.22373997,0.43365866,0.01776407,0.28571424,0.0028424007
POSCAR_Fe2Pb2_1_x025,Fe2Pb2_1,0.015253,0.0027548634,-0.22867917,0.43365866,0.018644009,0.28571424,0.0032054412
POSCAR_Fe2Pb2_1_x050,Fe2Pb2_1,0.014857,0.0027234768,-0.23132691,0.43365866,0.018666644,0.28571424,0.0032094563
POSCAR_Fe2Pb2_1_x950,Fe2Pb2_1,0.017254,0.0028505852,-0.22143568,0.43365866,0.018392362,0.28571424,0.0033874817
POSCAR_Fe2Pb2_1_x975,Fe2Pb2_1,0.014572,0.0028184438,-0.22229593,0.43365866,0.018465897,0.28571424,0.0033510374
POSCAR_Fe2Pb2_1_y025,Fe2Pb2_1,0.01522,0.0027688604,-0.23417705,0.43365866,0.018723024,0.28571424,0.0033534241
POSCAR_Fe2Pb2_1_y050,Fe2Pb2_1,0.015241,0.0027513022,-0.23391496,0.43365866,0.018804373,0.28571424,0.0033448727
POSCAR_Fe2Pb2_1_y950,Fe2Pb2_1,0.018215,0.002822141,-0.22079518,0.43365866,0.018391315,0.28571424,0.0032324078
POSCAR_Fe2Pb2_1_y975,Fe2Pb2_1,0.014636,0.0028042917,-0.22183129,0.43365866,0.018510638,0.28571424,0.0033014605
POSCAR_Fe2Pb2_1_z025,Fe2Pb2_1,0.014705,0.0028356554,-0.22437292,0.43365866,0.018810522,0.28571424,0.0033971576
POSCAR_Fe2Pb2_1_z050,Fe2Pb2_1,0.014618,0.0030671936,-0.23102787,0.55690676,0.023339363,0.28571424,0.0023845804
POSCAR_Fe2Pb2_1_z950,Fe2Pb2_1,0.016248,0.0026859576,-0.23112449,0.43365866,0.018261991,0.28571424,0.0032320386
POSCAR_Fe2Pb2_1_z975,Fe2Pb2_1,0.014827,0.0027366295,-0.23153418,0.43365866,0.018411808,0.28571424,0.0032887503
POSCAR_Fe2Pb4_2,Fe2Pb4_2,0.016761,0.002682669,-0.22126421,0.19071442,0.0059824414,0.28571424,0.0035415273
POSCAR_Fe2Pb4_2_st025,Fe2Pb4_2,0.013393,0.002682669,-0.22006842,0.19071442,0.005894777,0.28571424,0.0036109723
POSCAR_Fe2Pb4_2_st050,Fe2Pb4_2,0.011078,0.002682669,-0.22110744,0.19071442,0.0058546024,0.28571424,0.0036481675
POSCAR_Fe2Pb4_2_st950,Fe2Pb4_2,0.018192,0.002682669,-0.21438488,0.19071442,0.006149604,0.28571424,0.0030340045
POSCAR_Fe2Pb4_2_st975,Fe2Pb4_2,0.016739,0.002682669,-0.21845664,0.19071442,0.006112432,0.28571424,0.0032584576
POSCAR_Fe2Pb4_2_x025,Fe2Pb4_2,0.015081,0.0026955367,-0.22139211,0.19071442,0.005925259,0.28571424,0.0035375378
POSCAR_Fe2Pb4_2_x050,Fe2Pb4_2,0.014015,0.0027076257,-0.2210466,0.19071442,0.0059400704,0.28571424,0.003546601
POSCAR_Fe2Pb4_2_x950,Fe2Pb4_2,0.015249,0.0026545555,-0.21860544,0.19071442,0.0061750384,0.28571424,0.003477703
POSCAR_Fe2Pb4_2_x975,Fe2Pb4_2,0.017851,0.0026690117,-0.21884593,0.19071442,0.0060938043,0.28571424,0.0034787038
POSCAR_Fe2Pb4_2_y025,Fe2Pb4_2,0.015573,0.0026923672,-0.22064357,0.19071442,0.005987792,0.28571424,0.0036181032
POSCAR_Fe2Pb4_2_y050,Fe2Pb4_2,0.014791,0.0027017472,-0.22022921,0.19071442,0.0059491154,0.28571424,0.003663986
POSCAR_Fe2Pb4_2_y950,Fe2Pb4_2,0.016154,0.0026623213,-0.21878345,0.19071442,0.006102753,0.28571424,0.0033382191
POSCAR_Fe2Pb4_2_y975,Fe2Pb4_2,0.016779,0.0026726532,-0.2190677,0.19071442,0.0060381624,0.28571424,0.003321557
POSCAR_Fe2Pb4_2_z025,Fe2Pb4_2,0.01749,0.0026597318,-0.22108239,0.19071442,0.005926323,0.28571424,0.0035747283
POSCAR_Fe2Pb4_2_z050,Fe2Pb4_2,0.018749,0.0026371607,-0.22131033,0.19071442,0.0059382548,0.28571424,0.0035764885
POSCAR_Fe2Pb4_2_z950,Fe2Pb4_2,0.01814,0.00272961,-0.21903522,0.19071442,0.0060673044,0.28571424,0.0034367333
POSCAR_Fe2Pb4_2_z975,Fe2Pb4_2,0.016326,0.002705965,-0.2213693,0.19071442,0.0060598818,0.28571424,0.0035434766
POSCAR_Fe2S4_1,Fe2S4_1,0.440052,0.3159096,0.034214683,0.19620414,0.019987898,0.5714285,0.014123317
POSCAR_Fe2S4_1_st025,Fe2S4_1,0.443936,0.3159096,0.033530585,0.19620414,0.019759925,0.5714285,0.014000982
POSCAR_Fe2S4_1_st050,Fe2S4_1,0.444133,0.3159096,0.03270284,0.19620414,0.0196893,0.5714285,0.013371945
POSCAR_Fe2S4_1_st950,Fe2S4_1,0.481423,0.3159096,0.034558337,0.19620414,0.018954512,0.5714285,0.014635709
POSCAR_Fe2S4_1_st975,Fe2S4_1,0.435414,0.3159096,0.035165243,0.19620414,0.01916863,0.5714285,0.014586238
POSCAR_Fe2S4_1_x025,Fe2S4_1,0.453503,0.31007308,0.0337918,0.19620414,0.021636672,0.5714285,0.014559978
POSCAR_Fe2S4_1_x050,Fe2S4_1,0.46693,0.30433697,0.033999264,0.19620414,0.021544464,0.5714285,0.014724674
POSCAR_Fe2S4_1_x950,Fe2S4_1,0.419424,0.32787594,0.033688158,0.19620414,0.020445418,0.5714285,0.014327042
POSCAR_Fe2S4_1_x975,Fe2S4_1,0.426688,0.3218447,0.033862494,0.19620414,0.02005026,0.5714285,0.014160798
POSCAR_Fe2S4_1_y025,Fe2S4_1,0.427789,0.31843653,0.036393918,0.19620414,0.020705627,0.5714285,0.014712113
POSCAR_Fe2S4_1_y050,Fe2S4_1,0.418656,0.3209558,0.03631157,0.19620414,0.020050496,0.5714285,0.014438523
POSCAR_Fe2S4_1_y950,Fe2S4_1,0.478339,0.3108414,0.031889424,0.19620414,0.021397596,0.5714285,0.01367184
POSCAR_Fe2S4_1_y975,Fe2S4_1,0.456598,0.31337714,0.03249738,0.19620414,0.02166499,0.5714285,0.013759216
POSCAR_Fe2S4_1_z025,Fe2S4_1,0.444037,0.319281,0.033211242,0.19620414,0.02017475,0.5714285,0.014010907
POSCAR_Fe2S4_1_z050,Fe2S4_1,0.443206,0.32268065,0.03291008,0.19620414,0.020914242,0.5714285,0.014008559
POSCAR_Fe2S4_1_z950,Fe2S4_1,0.46549,0.30926588,0.039524708,0.19620414,0.021632267,0.5714285,0.015657222
POSCAR_Fe2S4_1_z975,Fe2S4_1,0.433768,0.31257,0.03697875,0.19620414,0.020823678,0.5714285,0.015323136
POSCAR_Fe2Se2_1,Fe2Se2_1,0.783086,0.69831836,0.088655986,0.33333334,0.046965815,0.5714285,0.023303201
POSCAR_Fe2Se2_1_st025,Fe2Se2_1,0.695129,0.69831836,0.08735677,0.33333334,0.046816666,0.5714285,0.022680074
POSCAR_Fe2Se2_1_st050,Fe2Se2_1,0.618414,0.69831836,0.086861685,0.33333334,0.046669435,0.5714285,0.02318032
POSCAR_Fe2Se2_1_st950,Fe2Se2_1,0.975839,0.69831836,0.09097466,0.33333334,0.046843704,0.5714285,0.022487756
POSCAR_Fe2Se2_1_st975,Fe2Se2_1,0.877149,0.69831836,0.089696154,0.33333334,0.04683417,0.5714285,0.02262665
POSCAR_Fe2Se2_1_x025,Fe2Se2_1,0.792916,0.7036182,0.08710098,0.33333334,0.048703607,0.5714285,0.023278862
POSCAR_Fe2Se2_1_x950,Fe2Se2_1,0.827462,0.6879157,0.08402592,0.33333334,0.047270745,0.5714285,0.02297869
POSCAR_Fe2Se2_1_x975,Fe2Se2_1,0.810135,0.693081,0.08699596,0.33333334,0.04845871,0.5714285,0.023377892
POSCAR_Fe2Se2_1_y025,Fe2Se2_1,0.793546,0.70361155,0.087096654,0.33333334,0.04873992,0.5714285,0.023303613
POSCAR_Fe2Se2_1_y050,Fe2Se2_1,0.70893,0.7089583,0.08571356,0.33333334,0.047277253,0.5714285,0.022721633
POSCAR_Fe2Se2_1_y950,Fe2Se2_1,0.820531,0.68792963,0.08401466,0.33333334,0.047269396,0.5714285,0.022967894
POSCAR_Fe2Se2_1_y975,Fe2Se2_1,0.809219,0.69308794,0.08695872,0.33333334,0.048471935,0.5714285,0.023390641
POSCAR_Fe2Se2_1_z025,Fe2Se2_1,0.772098,0.68781364,0.08748113,0.33333334,0.04708115,0.5714285,0.022723004
POSCAR_Fe2Se2_1_z050,Fe2Se2_1,0.632281,0.6773724,0.08743301,0.33333334,0.048699625,0.5714285,0.022660341
POSCAR_Fe2Se2_1_z950,Fe2Se2_1,0.821582,0.71948117,0.09378825,0.33333334,0.047045205,0.5714285,0.022801455
POSCAR_Fe2Se2_1_z975,Fe2Se2_1,0.86069,0.7088775,0.090787284,0.33333334,0.04694394,0.5714285,0.022528127
POSCAR_Fe2Se4_1,Fe2Se4_1,0.463144,0.37666318,0.029674586,0.18950976,0.009869139,0.5714285,0.011478166
POSCAR_Fe2Se4_1_st025,Fe2Se4_1,0.451868,0.37666318,0.029684681,0.18950976,0.009667914,0.5714285,0.011199794
POSCAR_Fe2Se4_1_st050,Fe2Se4_1,0.400561,0.37666318,0.029359028,0.18950976,0.009641032,0.5714285,0.010987879
POSCAR_Fe2Se4_1_st950,Fe2Se4_1,0.429921,0.37666318,0.03089868,0.18950976,0.010957057,0.5714285,0.012269413
POSCAR_Fe2Se4_1_st975,Fe2Se4_1,0.453523,0.37666318,0.029716887,0.18950976,0.01018568,0.5714285,0.011767937
POSCAR_Fe2Se4_1_x025,Fe2Se4_1,0.465244,0.3695859,0.03155221,0.18950976,0.01095878,0.5714285,0.012178029
POSCAR_Fe2Se4_1_x050,Fe2Se4_1,0.464712,0.3626354,0.03256835,0.18950976,0.011276949,0.5714285,0.012233324
POSCAR_Fe2Se4_1_x950,Fe2Se4_1,0.464481,0.39118963,0.029463641,0.18950976,0.009278945,0.5714285,0.012233855
POSCAR_Fe2Se4_1_x975,Fe2Se4_1,0.462569,0.3838653,0.029625371,0.18950976,0.008738831,0.5714285,0.011970149
POSCAR_Fe2Se4_1_y025,Fe2Se4_1,0.441982,0.37987307,0.030397283,0.18950976,0.008492491,0.5714285,0.011566321
POSCAR_Fe2Se4_1_y050,Fe2Se4_1,0.425202,0.38307288,0.030844864,0.18950976,0.008737427,0.5714285,0.012003673
POSCAR_Fe2Se4_1_y950,Fe2Se4_1,0.499109,0.3702244,0.029530127,0.18950976,0.011239863,0.5714285,0.011957735
POSCAR_Fe2Se4_1_y975,Fe2Se4_1,0.487885,0.373446,0.029019626,0.18950976,0.010161183,0.5714285,0.0115945265
POSCAR_Fe2Se4_1_z025,Fe2Se4_1,0.456044,0.38060477,0.027509497,0.18950976,0.009935192,0.5714285,0.011649273
POSCAR_Fe2Se4_1_z050,Fe2Se4_1,0.412051,0.38457465,0.029201392,0.18950976,0.010027095,0.5714285,0.011775555
POSCAR_Fe2Se4_1_z950,Fe2Se4_1,0.406915,0.36888158,0.035259496,0.18950976,0.011735948,0.5714285,0.013088436
POSCAR_Fe2Se4_1_z975,Fe2Se4_1,0.435,0.37275404,0.03217427,0.18950976,0.010891618,0.5714285,0.012333511
POSCAR_Fe2Se8_1,Fe2Se8_1,0.010332,0.0023265204,-0.19016327,0.14626521,0.0014682381,0.5714285,0.006770991
POSCAR_Fe2Se8_1_st950,Fe2Se8_1,0.011152,0.0023265204,-0.19674808,0.14626521,0.0015809301,0.5714285,0.00682417
POSCAR_Fe2Se8_1_st975,Fe2Se8_1,0.010772,0.0023265204,-0.19368269,0.14626521,0.001475648,0.5714285,0.0069094836
POSCAR_Fe2Se8_1_x025,Fe2Se8_1,0.011136,0.0022799827,-0.18862696,0.14626521,0.0014041687,0.5714285,0.006729486
POSCAR_Fe2Se8_1_x050,Fe2Se8_1,0.009204,0.0022343015,-0.1882835,0.14626521,0.0014507151,0.5714285,0.006732587
POSCAR_Fe2Se8_1_x950,Fe2Se8_1,0.012343,0.0024220857,-0.19593316,0.14626521,0.0015355491,0.5714285,0.006833788
POSCAR_Fe2Se8_1_x975,Fe2Se8_1,0.011887,0.002373896,-0.19413802,0.14626521,0.0014933805,0.5714285,0.0068383752
POSCAR_Fe2Se8_1_y025,Fe2Se8_1,0.010178,0.002330068,-0.19551545,0.14626521,0.001906299,0.5714285,0.0069508976
