#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  24
# Band-Index:    1
   2.04678    -43.166475  0.000  0.063  0.068  0.863  0.000  0.000  0.000  0.000  0.000  0.995
   2.07927    -43.166751  0.000  0.063  0.068  0.863  0.000  0.000  0.000  0.000  0.000  0.995
   2.11176    -43.167016  0.000  0.064  0.069  0.863  0.000  0.000  0.000  0.000  0.000  0.995
   2.14424    -43.167265  0.000  0.064  0.069  0.862  0.000  0.000  0.000  0.000  0.000  0.995
   2.17673    -43.167503  0.000  0.064  0.069  0.862  0.000  0.000  0.000  0.000  0.000  0.995
   2.20922    -43.167734  0.000  0.064  0.069  0.862  0.000  0.000  0.000  0.000  0.000  0.995
   2.24171    -43.167940  0.000  0.064  0.069  0.862  0.000  0.000  0.000  0.000  0.000  0.995
   2.27419    -43.168143  0.000  0.064  0.069  0.862  0.000  0.000  0.000  0.000  0.000  0.995
   2.30668    -43.168326  0.000  0.064  0.069  0.861  0.000  0.000  0.000  0.000  0.000  0.995
   2.33917    -43.168480  0.000  0.064  0.069  0.861  0.000  0.000  0.000  0.000  0.000  0.995
   2.37166    -43.168614  0.000  0.064  0.069  0.861  0.000  0.000  0.000  0.000  0.000  0.995
   2.40414    -43.168714  0.000  0.064  0.070  0.861  0.000  0.000  0.000  0.000  0.000  0.995
   2.43663    -43.168804  0.000  0.064  0.070  0.861  0.000  0.000  0.000  0.000  0.000  0.995
   2.46912    -43.168859  0.000  0.064  0.070  0.861  0.000  0.000  0.000  0.000  0.000  0.995
   2.50161    -43.168897  0.000  0.064  0.070  0.861  0.000  0.000  0.000  0.000  0.000  0.995
   2.53409    -43.168907  0.000  0.064  0.070  0.861  0.000  0.000  0.000  0.000  0.000  0.995
 
# Band-Index:    4
   2.53409    -40.071901  0.000  0.017  0.149  0.827  0.000  0.000  0.000  0.000  0.000  0.993
   2.50161    -40.071886  0.000  0.017  0.149  0.826  0.000  0.000  0.000  0.000  0.000  0.993
   2.46912    -40.071814  0.000  0.017  0.151  0.825  0.000  0.000  0.000  0.000  0.000  0.993
   2.43663    -40.071709  0.000  0.017  0.152  0.824  0.000  0.000  0.000  0.000  0.000  0.993
   2.40414    -40.071540  0.000  0.016  0.156  0.821  0.000  0.000  0.000  0.000  0.000  0.993
   2.37166    -40.071361  0.000  0.016  0.160  0.817  0.000  0.000  0.000  0.000  0.000  0.993
   2.33917    -40.071114  0.000  0.015  0.165  0.813  0.000  0.000  0.000  0.000  0.000  0.993
   2.30668    -40.070837  0.000  0.015  0.172  0.806  0.000  0.000  0.000  0.000  0.000  0.993
   2.27419    -40.070508  0.000  0.014  0.181  0.798  0.000  0.000  0.000  0.000  0.000  0.993
   2.24171    -40.070147  0.000  0.013  0.192  0.788  0.000  0.000  0.000  0.000  0.000  0.993
   2.20922    -40.069776  0.000  0.011  0.205  0.777  0.000  0.000  0.000  0.000  0.000  0.993
   2.17673    -40.069369  0.000  0.010  0.220  0.763  0.000  0.000  0.000  0.000  0.000  0.993
   2.14424    -40.068952  0.000  0.009  0.239  0.746  0.000  0.000  0.000  0.000  0.000  0.993
   2.11176    -40.068521  0.000  0.007  0.261  0.725  0.000  0.000  0.000  0.000  0.000  0.993
   2.07927    -40.068079  0.000  0.005  0.289  0.700  0.000  0.000  0.000  0.000  0.000  0.993
   2.04678    -40.067635  0.000  0.004  0.322  0.668  0.000  0.000  0.000  0.000  0.000  0.993
