#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  24
# Band-Index:    1
   0.90090    -44.489948  0.000  0.755  0.000  0.239  0.000  0.000  0.000  0.000  0.000  0.994
   0.92664    -44.489928  0.000  0.770  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.994
   0.95238    -44.489916  0.000  0.780  0.000  0.214  0.000  0.000  0.000  0.000  0.000  0.994
   0.97812    -44.489917  0.000  0.788  0.000  0.207  0.000  0.000  0.000  0.000  0.000  0.994
   1.00386    -44.489920  0.000  0.784  0.000  0.210  0.000  0.000  0.000  0.000  0.000  0.994
   1.00386    -44.489920  0.000  0.784  0.000  0.210  0.000  0.000  0.000  0.000  0.000  0.994
   1.02960    -44.489918  0.000  0.787  0.000  0.208  0.000  0.000  0.000  0.000  0.000  0.994
   1.05534    -44.489916  0.000  0.779  0.000  0.216  0.000  0.000  0.000  0.000  0.000  0.994
   1.08107    -44.489927  0.000  0.769  0.000  0.225  0.000  0.000  0.000  0.000  0.000  0.994
   1.10681    -44.489948  0.000  0.755  0.000  0.239  0.000  0.000  0.000  0.000  0.000  0.994
   1.13255    -44.489973  0.000  0.734  0.000  0.260  0.000  0.000  0.000  0.000  0.000  0.994
   1.15829    -44.490003  0.000  0.706  0.000  0.289  0.000  0.000  0.000  0.000  0.000  0.994
   1.18403    -44.490032  0.000  0.675  0.000  0.319  0.000  0.000  0.000  0.000  0.000  0.994
   1.20977    -44.490072  0.000  0.622  0.000  0.373  0.000  0.000  0.000  0.000  0.000  0.994
   1.23551    -44.490113  0.000  0.568  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.994
   1.26125    -44.490152  0.000  0.507  0.000  0.488  0.000  0.000  0.000  0.000  0.000  0.994
   1.28699    -44.490188  0.000  0.430  0.000  0.564  0.000  0.000  0.000  0.000  0.000  0.994
   1.31273    -44.490225  0.000  0.376  0.000  0.619  0.000  0.000  0.000  0.000  0.000  0.994
   1.33847    -44.490259  0.000  0.313  0.000  0.681  0.000  0.000  0.000  0.000  0.000  0.994
   1.36421    -44.490289  0.000  0.256  0.000  0.738  0.000  0.000  0.000  0.000  0.000  0.994
   1.38995    -44.490321  0.000  0.210  0.000  0.784  0.000  0.000  0.000  0.000  0.000  0.994
   1.41569    -44.490353  0.000  0.174  0.000  0.821  0.000  0.000  0.000  0.000  0.000  0.994
   1.44143    -44.490384  0.000  0.140  0.000  0.854  0.000  0.000  0.000  0.000  0.000  0.994
   1.46717    -44.490414  0.000  0.112  0.000  0.882  0.000  0.000  0.000  0.000  0.000  0.994
   1.49291    -44.490435  0.000  0.091  0.000  0.903  0.000  0.000  0.000  0.000  0.000  0.994
   1.51865    -44.490458  0.000  0.075  0.000  0.919  0.000  0.000  0.000  0.000  0.000  0.994
   1.54439    -44.490484  0.000  0.064  0.000  0.931  0.000  0.000  0.000  0.000  0.000  0.994
   1.57013    -44.490507  0.000  0.054  0.000  0.940  0.000  0.000  0.000  0.000  0.000  0.994
   1.59587    -44.490529  0.000  0.047  0.000  0.947  0.000  0.000  0.000  0.000  0.000  0.994
   1.62161    -44.490546  0.000  0.041  0.000  0.953  0.000  0.000  0.000  0.000  0.000  0.994
