filename,ion1 tot
POSCAR_Nb2Se2_2_y950,2.112
POSCAR_Nb2Se2_2_y975,2.132
POSCAR_Nb2Se2_2_z025,2.209
POSCAR_Nb2Se2_2_z050,2.265
POSCAR_Nb2Se2_2_z950,2.007
POSCAR_Nb2Se2_2_z975,2.081
POSCAR_Nb2Te2_4,2.054
POSCAR_Nb2Te2_4_st025,2.149
POSCAR_Nb2Te2_4_st050,2.236
POSCAR_Nb2Te2_4_st950,1.834
POSCAR_Nb2Te2_4_st975,1.951
POSCAR_Nb2Te2_4_x025,2.069
POSCAR_Nb2Te2_4_x050,2.082
POSCAR_Nb2Te2_4_x950,2.02
POSCAR_Nb2Te2_4_x975,2.038
POSCAR_Nb2Te2_4_y025,2.069
POSCAR_Nb2Te2_4_y050,2.082
POSCAR_Nb2Te2_4_y950,2.02
POSCAR_Nb2Te2_4_y975,2.038
POSCAR_Nb2Te2_4_z025,2.12
POSCAR_Nb2Te2_4_z050,2.18
POSCAR_Nb2Te2_4_z950,1.907
POSCAR_Nb2Te2_4_z975,1.984
POSCAR_Ni2O2_5,1.762
POSCAR_Ni2O2_5_st025,1.775
POSCAR_Ni2O2_5_st050,1.787
POSCAR_Ni2O2_5_st950,1.726
POSCAR_Ni2O2_5_st975,1.745
POSCAR_Ni2O2_5_x025,1.767
POSCAR_Ni2O2_5_x050,1.771
POSCAR_Ni2O2_5_x950,1.749
POSCAR_Ni2O2_5_x975,1.756
POSCAR_Ni2O2_5_y025,1.767
POSCAR_Ni2O2_5_y050,1.771
POSCAR_Ni2O2_5_y950,1.749
POSCAR_Ni2O2_5_y975,1.756
POSCAR_Ni2O2_5_z025,1.766
POSCAR_Ni2O2_5_z050,1.769
POSCAR_Ni2O2_5_z950,1.751
POSCAR_Ni2O2_5_z975,1.757
POSCAR_Ni2O4_1,1.782
POSCAR_Ni2O4_1_st025,1.792
POSCAR_Ni2O4_1_st050,1.802
POSCAR_Ni2O4_1_st950,1.758
POSCAR_Ni2O4_1_st975,1.77
POSCAR_Ni2O4_1_x025,1.785
POSCAR_Ni2O4_1_x050,1.787
POSCAR_Ni2O4_1_x950,1.773
POSCAR_Ni2O4_1_x975,1.778
POSCAR_Ni2O4_1_y025,1.786
POSCAR_Ni2O4_1_y050,1.789
POSCAR_Ni2O4_1_y950,1.772
POSCAR_Ni2O4_1_y975,1.777
POSCAR_Ni2O4_1_z025,1.785
POSCAR_Ni2O4_1_z050,1.788
POSCAR_Ni2O4_1_z950,1.774
POSCAR_Ni2O4_1_z975,1.778
POSCAR_Ni2O4_2,1.783
POSCAR_Ni2O4_2_st025,1.793
POSCAR_Ni2O4_2_st050,1.802
POSCAR_Ni2O4_2_st950,1.758
POSCAR_Ni2O4_2_st975,1.771
POSCAR_Ni2O4_2_x025,1.786
POSCAR_Ni2O4_2_x050,1.788
POSCAR_Ni2O4_2_x950,1.774
POSCAR_Ni2O4_2_x975,1.779
POSCAR_Ni2O4_2_y025,1.786
POSCAR_Ni2O4_2_y050,1.79
POSCAR_Ni2O4_2_y950,1.772
POSCAR_Ni2O4_2_y975,1.778
POSCAR_Ni2O4_2_z025,1.786
POSCAR_Ni2O4_2_z050,1.789
POSCAR_Ni2O4_2_z950,1.775
POSCAR_Ni2O4_2_z975,1.779
POSCAR_Ni2P4_1,0.016
POSCAR_Ni2P4_1_st025,0.045
POSCAR_Ni2P4_1_x025,0.004
POSCAR_Ni2P4_1_x950,0.001
POSCAR_Ni2P4_1_y025,0.007
POSCAR_Ni2P4_1_z025,0.004
POSCAR_Ni2P8_1,1.255
POSCAR_Ni2P8_1_st025,1.362
POSCAR_Ni2P8_1_st050,1.42
POSCAR_Ni2P8_1_st950,0.705
POSCAR_Ni2P8_1_x025,1.269
POSCAR_Ni2P8_1_x050,1.27
POSCAR_Ni2P8_1_x975,1.237
POSCAR_Ni2P8_1_y025,1.272
POSCAR_Ni2P8_1_y050,1.281
POSCAR_Ni2P8_1_y950,1.153
POSCAR_Ni2P8_1_y975,1.22
POSCAR_Ni2P8_1_z025,1.331
POSCAR_Ni2P8_1_z050,1.367
POSCAR_Ni2P8_1_z950,0.858
POSCAR_Ni2Pb1_1,0.308
POSCAR_Ni2Pb2_1,0.004
POSCAR_Ni2Pb2_1_z025,0.001
POSCAR_Ni2Pb2_1_z950,0.001
POSCAR_Ni2S4_2,1.59
POSCAR_Ni2S4_2_st025,1.634
POSCAR_Ni2S4_2_st050,1.667
POSCAR_Ni2S4_2_st950,1.46
POSCAR_Ni2S4_2_st975,1.534
POSCAR_Ni2S4_2_x025,1.604
POSCAR_Ni2S4_2_x050,1.616
POSCAR_Ni2S4_2_x950,1.554
POSCAR_Ni2S4_2_x975,1.574
POSCAR_Ni2S4_2_y025,1.606
POSCAR_Ni2S4_2_y050,1.619
POSCAR_Ni2S4_2_y950,1.549
POSCAR_Ni2S4_2_y975,1.572
POSCAR_Ni2S4_2_z025,1.606
POSCAR_Ni2S4_2_z050,1.618
POSCAR_Ni2S4_2_z950,1.547
POSCAR_Ni2S4_2_z975,1.571
POSCAR_Ni2Sb4_1,0.009
POSCAR_Ni2Se2_1,1.501
POSCAR_Ni2Se2_1_st025,1.555
POSCAR_Ni2Se2_1_st050,1.598
POSCAR_Ni2Se2_1_st950,1.335
POSCAR_Ni2Se2_1_st975,1.429
POSCAR_Ni2Se2_1_x025,1.517
POSCAR_Ni2Se2_1_x050,1.53
POSCAR_Ni2Se2_1_x950,1.454
POSCAR_Ni2Se2_1_x975,1.48
POSCAR_Ni2Se2_1_y025,1.517
POSCAR_Ni2Se2_1_y050,1.53
POSCAR_Ni2Se2_1_y950,1.454
POSCAR_Ni2Se2_1_y975,1.48
POSCAR_Ni2Se2_1_z025,1.524
POSCAR_Ni2Se2_1_z050,1.544
POSCAR_Ni2Se2_1_z950,1.444
POSCAR_Ni2Se2_1_z975,1.474
POSCAR_Ni2Se2_2,1.501
POSCAR_Ni2Se2_2_st025,1.556
POSCAR_Ni2Se2_2_st050,1.598
POSCAR_Ni2Se2_2_st950,1.336
POSCAR_Ni2Se2_2_st975,1.43
POSCAR_Ni2Se2_2_x025,1.518
POSCAR_Ni2Se2_2_x050,1.531
POSCAR_Ni2Se2_2_x950,1.454
POSCAR_Ni2Se2_2_x975,1.48
POSCAR_Ni2Se2_2_y025,1.517
POSCAR_Ni2Se2_2_y050,1.53
POSCAR_Ni2Se2_2_y950,1.455
POSCAR_Ni2Se2_2_y975,1.48
POSCAR_Ni2Se2_2_z025,1.524
POSCAR_Ni2Se2_2_z050,1.544
POSCAR_Ni2Se2_2_z950,1.444
POSCAR_Ni2Se2_2_z975,1.474
POSCAR_Ni2Se3_1,1.153
POSCAR_Ni2Se3_1_st025,1.2
POSCAR_Ni2Se3_1_st050,1.247
POSCAR_Ni2Se3_1_st975,1.09
POSCAR_Ni2Se3_1_x025,1.182
POSCAR_Ni2Se3_1_x050,1.212
POSCAR_Ni2Se3_1_x975,1.085
POSCAR_Ni2Se3_1_y025,1.161
POSCAR_Ni2Se3_1_y950,1.129
POSCAR_Ni2Se3_1_y975,1.143
POSCAR_Ni2Se3_1_z025,1.162
POSCAR_Ni2Se3_1_z050,1.15
POSCAR_Ni2Se3_1_z950,1.122
POSCAR_Ni2Se3_1_z975,1.141
POSCAR_Ni2Se4_1,1.546
POSCAR_Ni2Se4_1_st025,1.594
POSCAR_Ni2Se4_1_st050,1.631
POSCAR_Ni2Se4_1_st950,1.405
POSCAR_Ni2Se4_1_st975,1.485
POSCAR_Ni2Se4_1_x025,1.561
POSCAR_Ni2Se4_1_x050,1.574
POSCAR_Ni2Se4_1_x950,1.505
POSCAR_Ni2Se4_1_x975,1.528
POSCAR_Ni2Se4_1_y025,1.562
POSCAR_Ni2Se4_1_y050,1.575
POSCAR_Ni2Se4_1_y950,1.504
POSCAR_Ni2Se4_1_y975,1.527
POSCAR_Ni2Se4_1_z025,1.563
POSCAR_Ni2Se4_1_z050,1.576
POSCAR_Ni2Se4_1_z950,1.494
POSCAR_Ni2Se4_1_z975,1.523
POSCAR_Ni2Te2_1,0.954
POSCAR_Ni2Te2_1_st025,1.157
POSCAR_Ni2Te2_1_st050,1.286
POSCAR_Ni2Te2_1_x950,0.056
POSCAR_Ni2Te2_1_x975,0.006
POSCAR_Ni2Te2_1_y025,1.031
POSCAR_Ni2Te2_1_y050,0.917
POSCAR_Ni2Te2_1_y975,0.002
POSCAR_Ni2Te2_1_z025,1.044
POSCAR_Ni2Te2_1_z050,1.125
POSCAR_Ni2Te2_1_z975,0
POSCAR_O2Rh2_7,2.365
POSCAR_O2Rh2_7_x025,2.381
POSCAR_O2Rh2_7_x050,2.393
POSCAR_O2Rh2_7_x950,2.3
POSCAR_O2Rh2_7_x975,2.323
POSCAR_O2Rh2_7_y025,2.38
POSCAR_O2Rh2_7_y050,2.391
POSCAR_O2Rh2_7_y950,2.297
POSCAR_O2Rh2_7_y975,2.318
POSCAR_O2Rh2_7_z025,2.378
POSCAR_O2Rh2_7_z050,2.389
POSCAR_O2Rh2_7_z950,2.33
POSCAR_O2Rh2_7_z975,2.352
POSCAR_O2Sc2_2,0.346
POSCAR_O2Sc2_2_st025,0.346
POSCAR_O2Sc2_2_st050,0.348
POSCAR_O2Sc2_2_st950,0.35
POSCAR_O2Sc2_2_st975,0.347
POSCAR_O2Sc2_2_x025,0.34
POSCAR_O2Sc2_2_x050,0.334
POSCAR_O2Sc2_2_x950,0.356
POSCAR_O2Sc2_2_x975,0.351
POSCAR_O2Sc2_2_y025,0.34
POSCAR_O2Sc2_2_y050,0.334
POSCAR_O2Sc2_2_y950,0.356
POSCAR_O2Sc2_2_y975,0.351
POSCAR_O2Sc2_2_z025,0.355
POSCAR_O2Sc2_2_z050,0.364
POSCAR_O2Sc2_2_z950,0.322
POSCAR_O2Sc2_2_z975,0.335
POSCAR_O2Ti2_7,0.289
POSCAR_O2Ti2_7_st050,0.563
POSCAR_O2Ti2_7_x050,0.39
POSCAR_O2Ti2_7_x950,0.045
POSCAR_O2Ti2_7_x975,0
POSCAR_O2Ti2_7_y050,0.394
POSCAR_O2Ti2_7_y950,0.046
POSCAR_O2Ti2_7_y975,0
POSCAR_O2Ti2_7_z050,0.005
POSCAR_O2Ti2_7_z950,0.357
POSCAR_O2Ti2_7_z975,0.002
POSCAR_O2V2_3,2.637
POSCAR_O2V2_3_st025,2.661
POSCAR_O2V2_3_st050,2.681
POSCAR_O2V2_3_st950,2.575
POSCAR_O2V2_3_st975,2.609
POSCAR_O2V2_3_x025,2.641
POSCAR_O2V2_3_x050,2.643
POSCAR_O2V2_3_x950,2.627
POSCAR_O2V2_3_x975,2.633
POSCAR_O2V2_3_y025,2.641
POSCAR_O2V2_3_y050,2.643
POSCAR_O2V2_3_y950,2.627
POSCAR_O2V2_3_y975,2.633
POSCAR_O2V2_3_z025,2.653
POSCAR_O2V2_3_z050,2.666
POSCAR_O2V2_3_z950,2.594
POSCAR_O2V2_3_z975,2.618
POSCAR_O2Y2_1,0.244
POSCAR_O2Y2_1_x025,0.001
POSCAR_O2Y2_1_y025,0.001
POSCAR_O2Y2_1_y050,0
POSCAR_O2Y2_1_y950,0
POSCAR_O2Y2_1_y975,0.001
POSCAR_O2Y2_1_z025,0.001
POSCAR_O2Y2_1_z975,0.001
POSCAR_O2Y2_4,0.013
POSCAR_O2Y2_4_y025,0.001
POSCAR_O2Y2_4_z975,0.001
POSCAR_O3Zr2_1,0.001
POSCAR_O3Zr2_1_y050,0.001
POSCAR_O3Zr2_1_y975,0.001
POSCAR_O3Zr2_1_z950,0.001
POSCAR_O4Rh2_1,0.458
POSCAR_O4Rh2_1_x025,0.493
POSCAR_O4Rh2_1_x050,0.515
POSCAR_O4Rh2_1_x950,0.349
POSCAR_O4Rh2_1_x975,0.401
POSCAR_O4Rh2_1_y025,0.456
POSCAR_O4Rh2_1_y050,0.446
POSCAR_O4Rh2_1_y950,0.458
POSCAR_O4Rh2_1_y975,0.458
POSCAR_O4Rh2_1_z025,0.454
POSCAR_O4Rh2_1_z050,0.443
POSCAR_O4Rh2_1_z950,0.464
POSCAR_O4Rh2_1_z975,0.461
POSCAR_O4Ru2_1,1.531
POSCAR_O4Ru2_1_st025,1.59
POSCAR_O4Ru2_1_st050,1.649
POSCAR_O4Ru2_1_st950,1.396
POSCAR_O4Ru2_1_st975,1.468
POSCAR_O4Ru2_1_x025,1.545
POSCAR_O4Ru2_1_x050,1.559
POSCAR_O4Ru2_1_x950,1.5
POSCAR_O4Ru2_1_x975,1.516
POSCAR_O4Ru2_1_y025,1.554
POSCAR_O4Ru2_1_y050,1.576
POSCAR_O4Ru2_1_y950,1.485
POSCAR_O4Ru2_1_y975,1.508
POSCAR_O4Ru2_1_z025,1.554
POSCAR_O4Ru2_1_z050,1.576
POSCAR_O4Ru2_1_z950,1.485
POSCAR_O4Ru2_1_z975,1.508
POSCAR_O4Ru2_2,1.567
POSCAR_O4Ru2_2_st025,1.623
POSCAR_O4Ru2_2_st050,1.684
POSCAR_O4Ru2_2_st950,1.378
POSCAR_O4Ru2_2_x025,1.584
POSCAR_O4Ru2_2_x050,1.602
POSCAR_O4Ru2_2_x950,1.505
POSCAR_O4Ru2_2_x975,1.549
POSCAR_O4Ru2_2_y025,1.581
POSCAR_O4Ru2_2_y050,1.595
POSCAR_O4Ru2_2_y950,1.531
POSCAR_O4Ru2_2_y975,1.551
POSCAR_O4Ru2_2_z025,1.591
POSCAR_O4Ru2_2_z050,1.613
POSCAR_O4Ru2_2_z975,1.54
POSCAR_O4Sc2_1,0.001
POSCAR_O4V2_1,1.035
POSCAR_O4V2_1_st025,1.066
POSCAR_O4V2_1_st050,1.103
POSCAR_O4V2_1_st950,0.982
POSCAR_O4V2_1_st975,1.007
POSCAR_O4V2_1_x025,1.05
POSCAR_O4V2_1_x050,1.065
POSCAR_O4V2_1_x950,1.002
POSCAR_O4V2_1_x975,1.019
POSCAR_O4V2_1_y025,1.042
POSCAR_O4V2_1_y050,1.049
POSCAR_O4V2_1_y950,1.022
POSCAR_O4V2_1_y975,1.028
POSCAR_O4V2_1_z025,1.042
POSCAR_O4V2_1_z050,1.049
POSCAR_O4V2_1_z950,1.022
POSCAR_O4V2_1_z975,1.028
POSCAR_O4V2_3,0.88
POSCAR_O4V2_3_st025,0.922
POSCAR_O4V2_3_st050,0.966
POSCAR_O4V2_3_st950,0.643
POSCAR_O4V2_3_st975,0.838
POSCAR_O4V2_3_x025,0.892
POSCAR_O4V2_3_x050,0.903
POSCAR_O4V2_3_x950,0.855
POSCAR_O4V2_3_x975,0.868
POSCAR_O4V2_3_y025,0.891
POSCAR_O4V2_3_y050,0.902
POSCAR_O4V2_3_y950,0.855
POSCAR_O4V2_3_y975,0.868
POSCAR_O4V2_3_z025,0.898
POSCAR_O4V2_3_z050,0.916
POSCAR_O4V2_3_z950,0.843
POSCAR_O4V2_3_z975,0.862
POSCAR_O4Y2_5,0.002
POSCAR_O5Ru2_1,1.742
POSCAR_O5Ru2_1_st025,1.777
POSCAR_O5Ru2_1_st975,1.559
POSCAR_O5Ru2_1_x025,1.735
POSCAR_O5Ru2_1_x050,1.727
POSCAR_O5Ru2_1_x950,1.36
POSCAR_O5Ru2_1_x975,1.607
POSCAR_O5Ru2_1_y025,1.744
POSCAR_O5Ru2_1_y050,1.778
POSCAR_O5Ru2_1_y950,1.719
POSCAR_O5Ru2_1_y975,1.733
POSCAR_O5Ru2_1_z025,1.774
POSCAR_O5Ru2_1_z050,1.8
POSCAR_O5Ru2_1_z950,1.601
POSCAR_O5Ru2_1_z975,1.691
POSCAR_O6Rh2_1,0.394
POSCAR_O6Rh2_1_x025,0.439
POSCAR_O6Rh2_1_x050,0.465
POSCAR_O6Rh2_1_y025,0.439
POSCAR_O6Rh2_1_y050,0.46
POSCAR_O6Rh2_1_z025,0.473
POSCAR_O6Rh2_1_z050,0.536
POSCAR_O6Rh2_1_z950,0.188
POSCAR_O6Rh2_1_z975,0.295
POSCAR_O6Ru2_2,1.208
POSCAR_O6Ru2_2_st025,1.322
POSCAR_O6Ru2_2_st050,1.46
POSCAR_O6Ru2_2_st950,0.996
POSCAR_O6Ru2_2_st975,1.104
POSCAR_O6Ru2_2_x025,1.228
POSCAR_O6Ru2_2_x050,1.246
POSCAR_O6Ru2_2_x950,1.161
POSCAR_O6Ru2_2_x975,1.186
POSCAR_O6Ru2_2_y025,1.241
POSCAR_O6Ru2_2_y050,1.273
POSCAR_O6Ru2_2_y950,1.141
POSCAR_O6Ru2_2_y975,1.175
POSCAR_O6Ru2_2_z025,1.267
POSCAR_O6Ru2_2_z050,1.341
POSCAR_O6Ru2_2_z950,1.114
POSCAR_O6Ru2_2_z975,1.159
POSCAR_P1Ru2_1,0.645
POSCAR_P1Ru2_1_st050,1.44
POSCAR_P1Ru2_1_x025,0.728
POSCAR_P1Ru2_1_y025,0.723
POSCAR_P1Ru2_1_y950,0
POSCAR_P1Ru2_1_z025,0.723
POSCAR_P1Ru2_1_z950,0
POSCAR_P2Ru2_2,1.05
POSCAR_P2Ru2_2_st025,1.235
POSCAR_P2Ru2_2_st950,0.833
POSCAR_P2Ru2_2_st975,0.937
POSCAR_P2Ru2_2_x025,1.147
POSCAR_P2Ru2_2_x050,1.178
POSCAR_P2Ru2_2_x950,1.075
POSCAR_P2Ru2_2_x975,1.088
POSCAR_P2Ru2_2_y025,1.143
POSCAR_P2Ru2_2_y050,1.176
POSCAR_P2Ru2_2_y950,1.075
POSCAR_P2Ru2_2_y975,1.091
POSCAR_P2Ru2_2_z025,1.174
POSCAR_P2Ru2_2_z050,1.247
POSCAR_P2Ru2_2_z950,0.861
POSCAR_P2Ru2_2_z975,0.95
POSCAR_P2V2_1,1.464
POSCAR_P2V2_1_st025,1.74
POSCAR_P2V2_1_st050,1.895
POSCAR_P2V2_1_st950,0.675
POSCAR_P2V2_1_st975,1.037
POSCAR_P2V2_1_x025,1.606
POSCAR_P2V2_1_x050,1.689
POSCAR_P2V2_1_x950,1.163
POSCAR_P2V2_1_x975,1.31
POSCAR_P2V2_1_y025,1.607
POSCAR_P2V2_1_y050,1.69
POSCAR_P2V2_1_y950,1.163
POSCAR_P2V2_1_y975,1.31
POSCAR_P2V2_1_z025,1.557
POSCAR_P2V2_1_z050,1.648
POSCAR_P2V2_1_z950,1.269
POSCAR_P2V2_1_z975,1.356
POSCAR_P2V2_2,1.789
POSCAR_P2V2_2_st025,1.969
POSCAR_P2V2_2_st050,2.136
POSCAR_P2V2_2_st950,1.32
POSCAR_P2V2_2_st975,1.584
POSCAR_P2V2_2_x025,1.867
POSCAR_P2V2_2_x950,1.671
POSCAR_P2V2_2_x975,1.718
POSCAR_P2V2_2_y025,1.838
POSCAR_P2V2_2_y950,1.698
POSCAR_P2V2_2_y975,1.745
POSCAR_P2V2_2_z025,1.851
POSCAR_P2V2_2_z050,1.908
POSCAR_P2V2_2_z950,1.64
POSCAR_P2V2_2_z975,1.719
POSCAR_P2Zr2_2,0.035
POSCAR_P2Zr2_2_x025,0.001
POSCAR_P2Zr2_2_x050,0.002
POSCAR_P2Zr2_2_z025,0.033
POSCAR_P2Zr2_2_z050,0.028
POSCAR_P2Zr2_2_z950,0.005
POSCAR_P8V2_2,1.961
POSCAR_P8V2_2_st025,2.118
POSCAR_P8V2_2_st050,2.253
POSCAR_P8V2_2_st950,1.547
POSCAR_P8V2_2_st975,1.769
POSCAR_P8V2_2_x025,2.033
POSCAR_P8V2_2_x050,2.101
POSCAR_P8V2_2_x950,1.798
POSCAR_P8V2_2_x975,1.885
POSCAR_P8V2_2_y025,2.011
POSCAR_P8V2_2_y050,2.061
POSCAR_P8V2_2_y950,1.861
POSCAR_P8V2_2_y975,1.911
POSCAR_P8V2_2_z025,2.009
POSCAR_P8V2_2_z050,2.054
POSCAR_P8V2_2_z950,1.864
POSCAR_P8V2_2_z975,1.913
POSCAR_P8Zr2_1,0.022
POSCAR_P8Zr2_1_x025,0.007
POSCAR_P8Zr2_1_x050,0.005
POSCAR_P8Zr2_1_x975,0.002
POSCAR_P8Zr2_1_y025,0.004
POSCAR_P8Zr2_1_y050,0.005
POSCAR_P8Zr2_1_y950,0
POSCAR_P8Zr2_1_y975,0.011
POSCAR_P8Zr2_1_z975,0.002
POSCAR_Pb10Ru2_1,2.036
POSCAR_Pb10Ru2_1_st025,2.014
POSCAR_Pb10Ru2_1_x025,2.125
POSCAR_Pb10Ru2_1_x050,2.22
POSCAR_Pb10Ru2_1_x950,1.794
POSCAR_Pb10Ru2_1_x975,1.914
POSCAR_Pb10Ru2_1_y025,2.125
POSCAR_Pb10Ru2_1_y050,2.22
POSCAR_Pb10Ru2_1_y975,1.916
POSCAR_Pb10Ru2_1_z025,1.894
POSCAR_Pb10Ru2_1_z050,1.95
POSCAR_Pb10Ru2_1_z975,1.883
POSCAR_Pb2Ru2_2,0.966
POSCAR_Pb2Ru2_2_st975,0.646
POSCAR_Pb2Ru2_2_x050,1.133
POSCAR_Pb2Ru2_2_x975,0.899
POSCAR_Pb2Ru2_2_y025,1.043
POSCAR_Pb2Ru2_2_y050,1.135
POSCAR_Pb2Ru2_2_y950,0.819
POSCAR_Pb2Ru2_2_y975,0.902
POSCAR_Pb2Ru2_2_z025,1.253
POSCAR_Pb2Ru2_2_z950,0.002
POSCAR_Pb2Ru2_2_z975,0.819
POSCAR_Pb2Ru2_3,1.861
POSCAR_Pb2Ru2_3_x025,1.922
POSCAR_Pb2Ru2_3_x050,1.983
POSCAR_Pb2Ru2_3_x950,1.706
POSCAR_Pb2Ru2_3_x975,1.793
POSCAR_Pb2Ru2_3_y025,1.953
POSCAR_Pb2Ru2_3_y050,2.092
POSCAR_Pb2Ru2_3_y950,1.692
POSCAR_Pb2Ru2_3_y975,1.778
POSCAR_Pb2Ru2_3_z050,2.074
POSCAR_Pb2Ru2_3_z950,1.618
POSCAR_Pb2Ru2_3_z975,1.76
POSCAR_Pb2Sc2_3,0.035
POSCAR_Pb2Sc2_3_st025,0.015
POSCAR_Pb2Sc2_3_x025,0.006
POSCAR_Pb2Sc2_3_x050,0.009
POSCAR_Pb2Sc2_3_x950,0.015
POSCAR_Pb2Sc2_3_x975,0.001
POSCAR_Pb2Sc2_3_y025,0.006
POSCAR_Pb2Sc2_3_y050,0.054
POSCAR_Pb2Sc2_3_y950,0.015
POSCAR_Pb2Sc2_3_y975,0.002
POSCAR_Pb2Sc2_3_z025,0.02
POSCAR_Pb2Sc2_3_z050,0.017
POSCAR_Pb2Sc2_3_z950,0.007
POSCAR_Pb2Sc2_3_z975,0.01
POSCAR_Pb3Ru2_1,1.836
POSCAR_Pb3Ru2_1_st025,2.076
POSCAR_Pb3Ru2_1_st050,2.297
POSCAR_Pb3Ru2_1_x025,1.918
POSCAR_Pb3Ru2_1_x950,1.695
POSCAR_Pb3Ru2_1_y025,1.908
POSCAR_Pb3Ru2_1_y050,2.008
POSCAR_Pb3Ru2_1_y950,1.696
POSCAR_Pb3Ru2_1_y975,1.772
POSCAR_Pb3Ru2_1_z025,1.9
POSCAR_Pb3Ru2_1_z050,1.925
POSCAR_Rh2S4_1,0.717
POSCAR_Rh2S4_1_x025,0.751
POSCAR_Rh2S4_1_x050,0.782
POSCAR_Rh2S4_1_x950,0.645
POSCAR_Rh2S4_1_x975,0.683
POSCAR_Rh2S4_1_y025,0.738
POSCAR_Rh2S4_1_y050,0.757
POSCAR_Rh2S4_1_y950,0.675
POSCAR_Rh2S4_1_y975,0.697
POSCAR_Rh2S4_1_z025,0.727
POSCAR_Rh2S4_1_z050,0.738
POSCAR_Rh2S4_1_z950,0.695
POSCAR_Rh2S4_1_z975,0.707
POSCAR_Rh2Tl2_1,0.448
POSCAR_Rh2Tl2_1_z950,0.001
POSCAR_Rh2Tl2_1_z975,0.13
POSCAR_Ru2S2_1,0.382
POSCAR_Ru2S2_1_st025,0.394
POSCAR_Ru2S2_1_st050,0.362
POSCAR_Ru2S2_1_st950,0.265
POSCAR_Ru2S2_1_st975,0.329
POSCAR_Ru2S2_1_x025,0.383
POSCAR_Ru2S2_1_x050,0.381
POSCAR_Ru2S2_1_x950,0.294
POSCAR_Ru2S2_1_x975,0.356
POSCAR_Ru2S2_1_y025,0.383
POSCAR_Ru2S2_1_y050,0.381
POSCAR_Ru2S2_1_y950,0.293
POSCAR_Ru2S2_1_y975,0.355
POSCAR_Ru2S2_1_z025,0.4
POSCAR_Ru2S2_1_z050,0.431
POSCAR_Ru2S2_1_z950,0.338
POSCAR_Ru2S2_1_z975,0.365
POSCAR_Ru2S2_2,0.942
POSCAR_Ru2S2_2_st025,1.28
POSCAR_Ru2S2_2_st050,1.58
POSCAR_Ru2S2_2_st950,0.454
POSCAR_Ru2S2_2_st975,0.663
POSCAR_Ru2S2_2_x025,1.005
POSCAR_Ru2S2_2_x050,1.08
POSCAR_Ru2S2_2_x950,0.816
POSCAR_Ru2S2_2_x975,0.883
POSCAR_Ru2S2_2_y025,1.048
POSCAR_Ru2S2_2_y050,1.138
POSCAR_Ru2S2_2_y950,0.644
POSCAR_Ru2S2_2_y975,0.81
POSCAR_Ru2S2_2_z025,1.081
POSCAR_Ru2S2_2_z050,1.23
POSCAR_Ru2S2_2_z950,0.665
POSCAR_Ru2S2_2_z975,0.804
POSCAR_Ru2S8_1,0.528
POSCAR_Ru2S8_1_st025,0.729
POSCAR_Ru2S8_1_st050,0.852
POSCAR_Ru2S8_1_x025,0.58
POSCAR_Ru2S8_1_x050,0.013
POSCAR_Ru2S8_1_y025,0.594
POSCAR_Ru2S8_1_y050,0.642
POSCAR_Ru2S8_1_y950,0.001
POSCAR_Ru2S8_1_z025,0.003
POSCAR_Ru2S8_1_z050,0.735
POSCAR_Ru2Si1_1,0.173
POSCAR_Ru2Si1_1_x050,0.001
POSCAR_Ru2Si1_1_x950,0.002
POSCAR_Ru2Si1_1_x975,0.04
POSCAR_Ru2Si1_1_y950,0.002
POSCAR_Ru2Si1_1_y975,0.005
POSCAR_Ru2Si1_1_z025,0.32
POSCAR_Ru2Si1_1_z050,0.001
POSCAR_Ru2Si1_1_z950,0.002
POSCAR_Ru2Si1_1_z975,0.022
POSCAR_Ru2Sn2_3,0.784
POSCAR_Ru2Sn2_3_st050,1.777
POSCAR_Ru2Sn2_3_st975,0.041
POSCAR_Ru2Sn2_3_x025,0.904
POSCAR_Ru2Sn2_3_x050,1.015
POSCAR_Ru2Sn2_3_x950,0.297
POSCAR_Ru2Sn2_3_x975,0.646
POSCAR_Ru2Sn2_3_y025,0.895
POSCAR_Ru2Sn2_3_y050,1.015
POSCAR_Ru2Sn2_3_y950,0.305
POSCAR_Ru2Sn2_3_y975,0.646
POSCAR_Ru2Sn2_3_z025,1.026
POSCAR_Ru2Sn2_3_z050,1.517
POSCAR_Ru2Sn2_3_z950,0.194
POSCAR_Ru2Sn2_3_z975,0.488
POSCAR_S2Ti2_2,0.359
POSCAR_S2Ti2_2_st025,0.647
POSCAR_S2Ti2_2_st050,1.286
POSCAR_S2Ti2_2_st975,0.07
POSCAR_S2Ti2_2_x025,0.36
POSCAR_S2Ti2_2_x050,0.474
POSCAR_S2Ti2_2_x950,0.047
POSCAR_S2Ti2_2_x975,0.221
POSCAR_S2Ti2_2_y025,0.351
POSCAR_S2Ti2_2_y050,0.477
POSCAR_S2Ti2_2_y950,0.047
POSCAR_S2Ti2_2_y975,0.22
POSCAR_S2V2_2,2.575
POSCAR_S2V2_2_st025,2.625
POSCAR_S2V2_2_st050,2.665
POSCAR_S2V2_2_st950,2.424
POSCAR_S2V2_2_st975,2.51
POSCAR_S2V2_2_x025,2.592
POSCAR_S2V2_2_x050,2.608
POSCAR_S2V2_2_x950,2.534
POSCAR_S2V2_2_x975,2.555
POSCAR_S2V2_2_y025,2.59
POSCAR_S2V2_2_y050,2.604
